"row"
"(""LOS ANGELES"",1173.01,3,2)"
"(""LOS ANGELES"",1173.02,4,3)"
"(""LOS ANGELES"",1173.03,3,2)"
"(""LOS ANGELES"",1174.04,4,2)"
"(""LOS ANGELES"",1174.05,3,2)"
"(""LOS ANGELES"",1174.07,3,2)"
"(""LOS ANGELES"",1174.08,2,1)"
"(""LOS ANGELES"",1175.1,4,2)"
"(""LOS ANGELES"",1175.2,4,2)"
"(""LOS ANGELES"",1175.3,5,3)"
"(""LOS ANGELES"",1190.01,4,2)"
"(""LOS ANGELES"",1190.02,7,4)"
"(""LOS ANGELES"",1192.01,4,2)"
"(""LOS ANGELES"",1192.02,4,2)"
"(""LOS ANGELES"",1193.1,3,2)"
"(""LOS ANGELES"",1193.2,4,2)"
"(""LOS ANGELES"",1193.4,3,2)"
"(""LOS ANGELES"",1193.41,2,1)"
"(""LOS ANGELES"",1193.42,3,1)"
"(""LOS ANGELES"",1194,5,3)"
"(""LOS ANGELES"",1197,5,3)"
"(""LOS ANGELES"",1198,6,3)"
"(""LOS ANGELES"",1199,5,3)"
"(""LOS ANGELES"",1200.1,2,1)"
"(""LOS ANGELES"",1200.2,4,2)"
"(""LOS ANGELES"",1200.3,2,1)"
"(""LOS ANGELES"",1201.03,3,2)"
"(""LOS ANGELES"",1201.04,2,1)"
"(""LOS ANGELES"",1201.05,2,1)"
"(""LOS ANGELES"",1201.06,4,2)"
"(""LOS ANGELES"",1201.07,3,2)"
"(""LOS ANGELES"",1201.08,4,2)"
"(""LOS ANGELES"",1203,5,3)"
"(""LOS ANGELES"",1204,6,3)"
"(""LOS ANGELES"",1210.1,5,3)"
"(""LOS ANGELES"",1210.2,3,2)"
"(""LOS ANGELES"",1211.01,2,1)"
"(""LOS ANGELES"",1211.02,2,1)"
"(""LOS ANGELES"",1212.1,3,1)"
"(""LOS ANGELES"",1212.21,2,1)"
"(""LOS ANGELES"",1212.22,5,3)"
"(""LOS ANGELES"",1216,3,1)"
"(""LOS ANGELES"",1218.01,3,2)"
"(""LOS ANGELES"",1218.02,3,2)"
"(""LOS ANGELES"",1219,4,2)"
"(""LOS ANGELES"",1220,5,3)"
"(""LOS ANGELES"",1221.2,5,3)"
"(""LOS ANGELES"",1221.21,2,1)"
"(""LOS ANGELES"",1221.22,2,1)"
"(""LOS ANGELES"",1222,4,2)"
"(""LOS ANGELES"",1224.1,3,2)"
"(""LOS ANGELES"",1224.2,5,3)"
"(""LOS ANGELES"",1230.1,4,2)"
"(""LOS ANGELES"",1230.2,3,2)"
"(""LOS ANGELES"",1231.03,4,2)"
"(""LOS ANGELES"",1231.04,4,2)"
"(""LOS ANGELES"",1232.03,3,2)"
"(""LOS ANGELES"",1232.04,3,2)"
"(""LOS ANGELES"",1232.05,2,1)"
"(""LOS ANGELES"",1232.06,2,1)"
"(""LOS ANGELES"",1233.01,4,2)"
"(""LOS ANGELES"",1233.03,3,2)"
"(""LOS ANGELES"",1233.04,4,2)"
"(""LOS ANGELES"",1234.1,4,2)"
"(""LOS ANGELES"",1234.2,4,2)"
"(""LOS ANGELES"",1235.1,4,2)"
"(""LOS ANGELES"",1235.2,2,1)"
"(""LOS ANGELES"",1236.01,5,3)"
"(""LOS ANGELES"",1236.02,3,2)"
"(""LOS ANGELES"",1237,4,2)"
"(""LOS ANGELES"",1238,5,3)"
"(""LOS ANGELES"",1239.01,4,2)"
"(""LOS ANGELES"",1239.02,2,1)"
"(""LOS ANGELES"",1240,4,2)"
"(""LOS ANGELES"",1241.02,3,2)"
"(""LOS ANGELES"",1241.03,2,1)"
"(""LOS ANGELES"",1241.04,2,1)"
"(""LOS ANGELES"",1241.05,2,1)"
"(""LOS ANGELES"",1242.01,3,2)"
"(""LOS ANGELES"",1242.03,2,1)"
"(""LOS ANGELES"",1242.04,3,1)"
"(""LOS ANGELES"",1243,4,2)"
"(""LOS ANGELES"",1244,4,2)"
"(""LOS ANGELES"",1245,2,1)"
